experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-013,1,16,1,16,1019.165,1023.753,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T016.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T016.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T016.csv,,,,,
1_tooluseinVR,d1-013,1,17,1,17,1026.762,1031.249,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T017.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T017.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T017.csv,,,,,
1_tooluseinVR,d1-013,1,18,1,18,1037.401,1041.922,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T018.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T018.csv,1_tooluseinVR/d1-013/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T018.csv,,,,,
1_tooluseinVR,d1-013,1,19,2,1,1227.503,1228.647,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T019.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T019.csv,,,
1_tooluseinVR,d1-013,1,20,2,2,1232.7,1233.255,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T020.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T020.csv,,,
1_tooluseinVR,d1-013,1,21,2,3,1237.309,1237.987,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T021.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T021.csv,,,
1_tooluseinVR,d1-013,1,22,2,4,1242.04,1244.139,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T022.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T022.csv,,,
1_tooluseinVR,d1-013,1,23,2,5,1248.193,1249.437,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T023.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T023.csv,,,
1_tooluseinVR,d1-013,1,24,2,6,1253.491,1255.412,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T024.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T024.csv,,,
1_tooluseinVR,d1-013,1,25,2,7,1259.465,1261.364,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T025.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T025.csv,,,
1_tooluseinVR,d1-013,1,26,2,8,1265.418,1267.173,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T026.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T026.csv,,,
1_tooluseinVR,d1-013,1,27,2,9,1271.226,1273.17,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T027.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T027.csv,,,
1_tooluseinVR,d1-013,1,28,2,10,1277.224,1278.768,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T028.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T028.csv,,,
1_tooluseinVR,d1-013,1,29,2,11,1282.821,1283.943,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T029.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T029.csv,,,
1_tooluseinVR,d1-013,1,30,2,12,1287.996,1289.585,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T030.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T030.csv,,,
1_tooluseinVR,d1-013,1,31,2,13,1293.638,1296.248,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T031.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T031.csv,,,
1_tooluseinVR,d1-013,1,32,2,14,1300.302,1301.623,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T032.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T032.csv,,,
1_tooluseinVR,d1-013,1,33,2,15,1305.666,1307.21,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T033.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T033.csv,,,
1_tooluseinVR,d1-013,1,34,2,16,1311.263,1312.063,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T034.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T034.csv,,,
1_tooluseinVR,d1-013,1,35,2,17,1316.116,1317.172,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T035.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T035.csv,,,
1_tooluseinVR,d1-013,1,36,2,18,1321.225,1323.691,,,,1_tooluseinVR/d1-013/S001/trackers/landmark/landmarkstimulus_estimates_T036.csv,1_tooluseinVR/d1-013/S001/trackers/landmark/landmark_eyeTrackingData_T036.csv,,,
1_tooluseinVR,d1-013,1,37,3,1,1647.914,1653.144,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T037.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T037.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T037.csv
1_tooluseinVR,d1-013,1,38,3,2,1656.099,1660.742,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T038.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T038.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T038.csv
1_tooluseinVR,d1-013,1,39,3,3,1663.695,1669.036,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T039.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T039.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T039.csv
1_tooluseinVR,d1-013,1,40,3,4,1671.992,1677.2,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T040.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T040.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T040.csv
1_tooluseinVR,d1-013,1,41,3,5,1680.155,1684.884,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T041.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T041.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T041.csv
1_tooluseinVR,d1-013,1,42,3,6,1687.839,1692.458,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T042.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T042.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T042.csv
1_tooluseinVR,d1-013,1,43,3,7,1695.415,1700.522,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T043.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T043.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T043.csv
1_tooluseinVR,d1-013,1,44,3,8,1703.477,1708.352,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T044.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T044.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T044.csv
1_tooluseinVR,d1-013,1,45,3,9,1711.307,1715.894,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T045.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T045.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T045.csv
1_tooluseinVR,d1-013,1,46,3,10,1718.845,1723.567,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T046.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T046.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T046.csv
1_tooluseinVR,d1-013,1,47,3,11,1726.522,1731.443,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T047.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T047.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T047.csv
1_tooluseinVR,d1-013,1,48,3,12,1734.394,1739.494,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T048.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T048.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T048.csv
1_tooluseinVR,d1-013,1,49,3,13,1742.448,1747.356,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T049.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T049.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T049.csv
1_tooluseinVR,d1-013,1,50,3,14,1750.31,1754.908,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T050.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T050.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T050.csv
1_tooluseinVR,d1-013,1,51,3,15,1757.863,1762.525,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T051.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T051.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T051.csv
1_tooluseinVR,d1-013,1,52,3,16,1765.48,1771.257,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T052.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T052.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T052.csv
1_tooluseinVR,d1-013,1,53,3,17,1774.211,1779.442,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T053.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T053.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T053.csv
1_tooluseinVR,d1-013,1,54,3,18,1782.395,1787.415,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T054.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T054.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T054.csv
1_tooluseinVR,d1-013,1,55,3,19,1790.369,1795.099,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T055.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T055.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T055.csv
1_tooluseinVR,d1-013,1,56,3,20,1798.055,1803.294,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T056.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T056.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T056.csv
1_tooluseinVR,d1-013,1,57,3,21,1806.248,1811.038,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T057.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T057.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T057.csv
1_tooluseinVR,d1-013,1,58,3,22,1813.992,1819.034,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T058.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T058.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T058.csv
1_tooluseinVR,d1-013,1,59,3,23,1821.987,1826.885,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T059.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T059.csv
1_tooluseinVR,d1-013,1,60,3,24,1829.837,1834.581,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T060.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
1_tooluseinVR,d1-013,1,61,3,25,1837.537,1842.444,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T061.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
1_tooluseinVR,d1-013,1,62,3,26,1845.4,1850.075,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T062.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
1_tooluseinVR,d1-013,1,63,3,27,1853.03,1858.826,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T063.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
1_tooluseinVR,d1-013,1,64,3,28,1861.781,1867.022,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T064.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
1_tooluseinVR,d1-013,1,65,3,29,1869.975,1875.662,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T065.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
1_tooluseinVR,d1-013,1,66,3,30,1878.617,1884.014,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T066.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
1_tooluseinVR,d1-013,1,67,3,31,1886.969,1892.2,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T067.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
1_tooluseinVR,d1-013,1,68,3,32,1895.154,1899.973,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T068.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
1_tooluseinVR,d1-013,1,69,3,33,1902.925,1907.736,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T069.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
1_tooluseinVR,d1-013,1,70,3,34,1910.691,1915.744,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T070.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
1_tooluseinVR,d1-013,1,71,3,35,1918.698,1924.051,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T071.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
1_tooluseinVR,d1-013,1,72,3,36,1927.006,1931.946,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T072.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
1_tooluseinVR,d1-013,1,73,3,37,1934.902,1939.575,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T073.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
1_tooluseinVR,d1-013,1,74,3,38,1942.528,1947.74,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T074.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
1_tooluseinVR,d1-013,1,75,3,39,1950.691,1955.769,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T075.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
1_tooluseinVR,d1-013,1,76,3,40,1958.721,1964.055,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T076.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
1_tooluseinVR,d1-013,1,77,3,41,1967.006,1972.316,,,,,,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-013/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
